datetime,open,high,low,close,volume
2024-12-21 02:30:00,97407.82,97610.54,97367.29,97396.0,222.32737
2024-12-21 03:00:00,97396.0,97435.24,97275.82,97377.2,221.19723
2024-12-21 03:30:00,97377.2,97487.47,97244.0,97487.46,268.39262
2024-12-21 04:00:00,97487.47,97599.99,97378.5,97435.44,231.11618
2024-12-21 04:30:00,97435.44,97643.0,97435.43,97588.0,193.41165
2024-12-21 05:00:00,97588.0,97752.0,97541.06,97601.93,278.64506
2024-12-21 05:30:00,97601.92,98692.0,97548.21,98691.98,888.87413
2024-12-21 06:00:00,98691.98,98837.49,98318.6,98409.53,905.15196
2024-12-21 06:30:00,98409.52,98745.0,98328.24,98726.76,863.0477
2024-12-21 07:00:00,98726.76,98932.52,98500.0,98930.1,757.60834
2024-12-21 07:30:00,98930.09,99540.61,98872.0,99040.0,1350.09506
2024-12-21 08:00:00,99040.0,99187.95,98588.1,98588.11,644.25258
2024-12-21 08:30:00,98588.11,98706.48,98438.01,98650.0,379.92433
2024-12-21 09:00:00,98650.0,98686.77,98339.15,98448.01,388.26587
2024-12-21 09:30:00,98448.01,98615.99,98296.01,98565.82,280.35759
2024-12-21 10:00:00,98565.82,98649.9,98392.6,98544.0,446.14314
2024-12-21 10:30:00,98543.99,98560.8,98043.12,98131.22,458.51744
2024-12-21 11:00:00,98131.22,98228.55,97800.0,97888.85,474.81888
2024-12-21 11:30:00,97888.85,98424.77,97821.51,98262.08,361.83971
2024-12-21 12:00:00,98262.08,98283.95,97688.94,97853.25,634.3482
2024-12-21 12:30:00,97853.25,97853.26,97105.26,97131.99,1127.93018
2024-12-21 13:00:00,97132.0,97500.48,96538.88,96655.49,1293.69966
2024-12-21 13:30:00,96655.49,97467.3,96398.39,97344.54,1250.34851
2024-12-21 14:00:00,97344.02,97755.35,97312.99,97493.96,463.99055
2024-12-21 14:30:00,97493.97,97665.61,97069.4,97083.11,504.12646
2024-12-21 15:00:00,97083.11,97574.05,97070.28,97504.0,296.82523
2024-12-21 15:30:00,97504.0,97719.86,97380.02,97527.97,358.83601
2024-12-21 16:00:00,97527.96,97718.8,96951.41,97576.03,567.29688
2024-12-21 16:30:00,97576.03,97632.31,97118.85,97292.0,440.60717
2024-12-21 17:00:00,97292.0,97614.46,97035.58,97452.71,485.22627
2024-12-21 17:30:00,97452.71,97695.8,97150.0,97595.28,320.60281
2024-12-21 18:00:00,97595.29,97723.18,97385.1,97532.01,177.80269
2024-12-21 18:30:00,97532.01,97584.0,97287.87,97400.01,200.59371
2024-12-21 19:00:00,97400.01,97436.69,96819.36,96936.96,423.84877
2024-12-21 19:30:00,96936.96,97281.5,96823.19,97269.03,317.75911
2024-12-21 20:00:00,97269.03,98057.51,97224.83,97826.37,640.58416
2024-12-21 20:30:00,97826.37,97826.37,97355.99,97456.91,241.4939
2024-12-21 21:00:00,97456.92,97577.99,97126.17,97261.84,272.52281
2024-12-21 21:30:00,97261.83,97336.0,96539.91,96892.0,430.53813
2024-12-21 22:00:00,96892.0,97216.93,96624.0,97209.29,475.09634
2024-12-21 22:30:00,97209.28,97399.99,96953.84,97147.46,404.09572
2024-12-21 23:00:00,97147.46,97216.93,96900.0,97151.39,225.96181
2024-12-21 23:30:00,97151.4,97313.26,96953.84,97291.99,148.6681
2024-12-22 00:00:00,97292.0,97372.98,97052.0,97208.0,241.1721
2024-12-22 00:30:00,97208.0,97448.08,97099.34,97253.01,181.20426
2024-12-22 01:00:00,97253.01,97432.69,97136.0,97326.06,189.71865
2024-12-22 01:30:00,97326.05,97326.06,96720.0,97060.01,258.01058
2024-12-22 02:00:00,97060.0,97236.18,96784.0,96979.99,152.13276
2024-12-22 02:30:00,96979.99,97012.0,96613.18,96719.99,219.67827
2024-12-22 03:00:00,96719.99,97320.0,96549.37,97160.39,434.82148
2024-12-22 03:30:00,97160.38,97236.67,96810.43,96994.37,171.78974
2024-12-22 04:00:00,96994.37,97071.97,96772.95,96861.45,140.55382
2024-12-22 04:30:00,96861.44,96891.57,96072.0,96076.01,572.91798
2024-12-22 05:00:00,96076.01,96321.82,95890.28,96290.11,686.54206
2024-12-22 05:30:00,96290.12,96409.64,96070.85,96156.19,435.55247
2024-12-22 06:00:00,96156.19,96608.0,96112.0,96554.56,322.11983
2024-12-22 06:30:00,96554.56,96749.99,96476.42,96739.99,269.04884
2024-12-22 07:00:00,96740.0,96847.99,96500.0,96535.99,192.52508
2024-12-22 07:30:00,96536.0,96569.25,96080.0,96210.24,362.15629
2024-12-22 08:00:00,96210.25,96689.55,96196.85,96572.01,334.24598
2024-12-22 08:30:00,96572.01,96663.08,96416.0,96534.5,169.63214
2024-12-22 09:00:00,96534.51,96800.0,96333.5,96712.46,186.6342
2024-12-22 09:30:00,96712.47,97256.02,96664.59,96940.27,590.62937
2024-12-22 10:00:00,96940.27,97192.47,96852.0,97142.13,298.07503
2024-12-22 10:30:00,97142.13,97351.57,97009.03,97009.03,224.4711
2024-12-22 11:00:00,97009.03,97309.82,96988.0,97258.31,192.86105
2024-12-22 11:30:00,97258.32,97334.25,97074.45,97101.28,188.43993
2024-12-22 12:00:00,97101.29,97186.22,96836.36,97129.76,254.8532
2024-12-22 12:30:00,97129.76,97300.0,96987.6,96987.61,187.74179
2024-12-22 13:00:00,96987.61,97250.0,96850.0,97221.38,258.33426
2024-12-22 13:30:00,97221.38,97245.82,96856.0,96976.0,253.73634
2024-12-22 14:00:00,96976.0,97044.02,95753.53,95848.01,744.26179
2024-12-22 14:30:00,95848.01,96219.79,95254.77,95363.44,1310.81406
2024-12-22 15:00:00,95363.44,95660.8,95166.16,95348.29,721.97861
2024-12-22 15:30:00,95348.3,95533.37,95109.13,95377.72,713.18669
2024-12-22 16:00:00,95377.71,95763.34,95200.0,95656.63,653.45725
2024-12-22 16:30:00,95656.64,95888.09,95500.0,95715.09,319.37782
2024-12-22 17:00:00,95715.09,95854.54,95457.62,95536.15,320.3265
2024-12-22 17:30:00,95536.15,95811.34,95528.0,95612.19,234.57778
2024-12-22 18:00:00,95612.18,96242.92,95371.96,96184.93,526.47285
2024-12-22 18:30:00,96184.93,96444.45,95910.99,95955.22,460.79856
2024-12-22 19:00:00,95955.23,96152.0,95647.27,95702.01,363.27685
2024-12-22 19:30:00,95702.01,95754.05,94700.0,94836.55,1032.02084
2024-12-22 20:00:00,94836.55,95155.47,94424.0,95000.01,654.78426
2024-12-22 20:30:00,95000.01,95624.0,94940.0,95592.49,434.6414
2024-12-22 21:00:00,95592.49,95740.0,95337.04,95486.5,431.62541
2024-12-22 21:30:00,95486.5,95555.43,95069.03,95203.11,302.66874
2024-12-22 22:00:00,95203.1,95227.99,94250.35,94962.0,1020.68194
2024-12-22 22:30:00,94962.0,95640.0,94940.01,95547.41,361.73236
2024-12-22 23:00:00,95547.42,95824.0,95225.0,95398.02,342.10044
2024-12-22 23:30:00,95398.01,95427.98,95024.0,95186.27,435.44761
2024-12-23 00:00:00,95186.28,95410.77,94636.0,94705.01,585.29689
2024-12-23 00:30:00,94705.01,94799.81,94333.33,94390.84,565.3241
2024-12-23 01:00:00,94390.83,94599.15,93771.37,94281.44,1032.66606
2024-12-23 01:30:00,94281.44,95130.01,94281.44,94449.99,775.39078
2024-12-23 02:00:00,94450.0,94709.2,93700.42,94035.03,923.93914
2024-12-23 02:30:00,94035.03,94786.45,93883.1,94723.96,696.94857
2024-12-23 03:00:00,94723.96,95690.14,94610.76,95540.0,795.53002
2024-12-23 03:30:00,95540.01,96043.99,95286.07,96025.15,653.34684
2024-12-23 04:00:00,96025.15,96509.98,95888.1,96090.91,597.1161
2024-12-23 04:30:00,96090.9,96297.49,95644.0,95832.03,315.0581
2024-12-23 05:00:00,95832.02,95961.53,95352.21,95713.52,1131.81535
2024-12-23 05:30:00,95713.52,95859.99,95524.3,95608.02,188.52171
2024-12-23 06:00:00,95608.01,95650.76,95082.52,95367.99,494.46343
2024-12-23 06:30:00,95368.0,95412.36,94705.07,94824.83,446.92404
2024-12-23 07:00:00,94824.83,95410.4,94824.83,95364.01,466.79445
2024-12-23 07:30:00,95364.0,95579.62,95224.56,95404.01,278.44162
2024-12-23 08:00:00,95404.01,95554.88,95079.08,95103.5,302.2667
2024-12-23 08:30:00,95103.5,95553.21,95036.77,95503.87,310.30424
2024-12-23 09:00:00,95503.87,96167.98,95493.22,95895.99,644.99958
2024-12-23 09:30:00,95896.0,96121.22,95842.0,96013.72,248.03569
2024-12-23 10:00:00,96013.72,96295.26,95976.14,96156.33,491.63566
2024-12-23 10:30:00,96156.33,96445.17,95962.26,96392.39,451.89182
2024-12-23 11:00:00,96392.4,96538.92,95942.16,95967.89,373.06216
2024-12-23 11:30:00,95967.89,96012.0,95819.79,95932.42,198.65687
2024-12-23 12:00:00,95932.41,96297.45,95864.8,96258.99,477.52379
2024-12-23 12:30:00,96259.0,96423.0,96099.7,96305.0,385.39886
2024-12-23 13:00:00,96305.0,96350.0,95723.07,95795.24,350.90225
2024-12-23 13:30:00,95795.25,95877.49,94832.93,94924.34,811.63535
2024-12-23 14:00:00,94924.35,95580.0,94847.05,95521.74,545.30647
2024-12-23 14:30:00,95522.18,95621.54,93700.01,94389.67,2806.20982
2024-12-23 15:00:00,94389.67,94430.89,93268.94,93432.2,1884.1638
2024-12-23 15:30:00,93432.18,93716.09,93107.52,93250.37,1055.84964
2024-12-23 16:00:00,93250.38,93500.0,92928.82,93439.06,1107.3663
2024-12-23 16:30:00,93439.07,94260.0,93000.38,93980.61,1248.65255
2024-12-23 17:00:00,93980.61,94135.47,93280.49,93789.22,773.27483
2024-12-23 17:30:00,93789.21,93846.9,93206.79,93364.26,555.19412
2024-12-23 18:00:00,93364.26,93747.66,93174.58,93260.07,525.20571
2024-12-23 18:30:00,93260.06,93424.16,92690.0,92758.55,772.72093
2024-12-23 19:00:00,92758.54,93710.03,92702.0,93440.26,720.74555
2024-12-23 19:30:00,93440.26,93644.0,92960.0,93044.79,533.13664
2024-12-23 20:00:00,93044.79,93111.99,92520.0,92943.46,1036.7032
2024-12-23 20:30:00,92943.45,93530.01,92800.0,93186.34,757.89772
2024-12-23 21:00:00,93186.34,94305.61,93181.83,94072.42,923.51389
2024-12-23 21:30:00,94072.42,94251.77,93791.14,93964.01,483.60686
2024-12-23 22:00:00,93964.01,94985.43,93911.5,94947.7,588.0201
2024-12-23 22:30:00,94947.7,95191.81,94556.21,95191.81,431.58565
2024-12-23 23:00:00,95191.8,95509.09,95046.15,95121.21,657.65507
2024-12-23 23:30:00,95121.22,95131.69,94683.81,94881.47,410.06801
2024-12-24 00:00:00,94881.47,94881.47,94131.11,94406.09,544.03074
2024-12-24 00:30:00,94406.1,94666.67,94234.08,94550.22,411.81005
2024-12-24 01:00:00,94550.23,94672.0,94351.22,94471.39,258.67357
2024-12-24 01:30:00,94471.4,94471.4,94036.0,94123.43,308.90799
2024-12-24 02:00:00,94123.43,94320.0,93569.02,93817.23,549.24831
2024-12-24 02:30:00,93817.23,94257.47,93796.0,93961.45,330.35464
2024-12-24 03:00:00,93961.45,94173.1,93810.02,94163.97,385.21072
2024-12-24 03:30:00,94163.96,94400.0,94111.5,94348.75,347.58798
2024-12-24 04:00:00,94348.75,94397.86,94114.99,94362.96,159.95836
2024-12-24 04:30:00,94362.95,94416.0,94052.7,94412.3,386.35398
2024-12-24 05:00:00,94412.3,94640.0,94311.55,94560.78,210.07535
2024-12-24 05:30:00,94560.78,94653.45,94431.38,94606.06,202.60141
2024-12-24 06:00:00,94606.06,94606.07,94200.01,94407.99,301.06286
2024-12-24 06:30:00,94407.98,94453.58,93830.47,93918.99,290.51494
2024-12-24 07:00:00,93918.99,94200.0,93810.45,94138.91,253.14425
2024-12-24 07:30:00,94138.9,94313.61,94111.05,94233.19,195.78183
2024-12-24 08:00:00,94233.2,94635.7,94125.42,94421.18,412.99097
2024-12-24 08:30:00,94421.19,94545.45,94267.62,94495.77,220.46507
2024-12-24 09:00:00,94495.77,94530.42,93952.0,94160.01,210.84145
2024-12-24 09:30:00,94160.01,94240.0,93991.52,94068.01,235.94771
2024-12-24 10:00:00,94068.01,94194.07,93840.0,93898.78,251.12599
2024-12-24 10:30:00,93898.78,94054.67,93864.01,93972.01,138.50303
2024-12-24 11:00:00,93972.01,94368.97,93934.69,94363.62,279.19001
2024-12-24 11:30:00,94363.63,94425.7,94246.08,94398.6,187.0364
2024-12-24 12:00:00,94398.6,94410.39,94075.1,94266.57,236.60125
2024-12-24 12:30:00,94266.58,94353.22,94091.1,94304.32,184.6066
2024-12-24 13:00:00,94305.84,94861.61,94289.24,94767.41,513.18387
2024-12-24 13:30:00,94767.41,96094.0,94767.4,96085.02,1106.91819
2024-12-24 14:00:00,96085.02,96904.93,95864.5,96833.86,1207.2657
2024-12-24 14:30:00,96833.86,97498.64,96554.97,97465.06,1430.47182
2024-12-24 15:00:00,97465.06,97741.88,97235.55,97542.07,1285.84588
2024-12-24 15:30:00,97542.06,98300.0,97376.77,98300.0,1005.47146
2024-12-24 16:00:00,98299.99,98600.0,98000.0,98493.11,1097.75953
2024-12-24 16:30:00,98493.12,98666.0,97964.0,98496.23,1074.4895
2024-12-24 17:00:00,98496.23,99030.72,98484.09,98714.11,1069.93771
2024-12-24 17:30:00,98714.11,99018.96,98325.78,98797.47,719.48327
2024-12-24 18:00:00,98797.47,99487.99,98418.16,98457.43,1028.84883
2024-12-24 18:30:00,98457.43,98851.79,98455.86,98618.66,450.43396
2024-12-24 19:00:00,98618.66,98743.52,98203.59,98203.59,354.95074
2024-12-24 19:30:00,98203.6,98415.63,97546.57,97581.09,651.00951
2024-12-24 20:00:00,97581.1,98056.27,97250.0,97817.88,796.73554
2024-12-24 20:30:00,97817.88,97980.0,97284.51,97298.01,451.92042
2024-12-24 21:00:00,97298.02,98267.62,97277.9,98128.5,506.25202
2024-12-24 21:30:00,98128.51,98462.28,98045.43,98397.96,285.72326
2024-12-24 22:00:00,98397.95,99068.9,98355.43,98621.6,505.68514
2024-12-24 22:30:00,98621.61,98863.82,98444.44,98777.11,245.74531
2024-12-24 23:00:00,98777.1,99019.1,98714.29,98739.99,214.84379
2024-12-24 23:30:00,98740.0,98855.99,98492.67,98663.58,178.62397
2024-12-25 00:00:00,98663.58,98753.25,98514.51,98514.52,261.94904
2024-12-25 00:30:00,98514.51,98878.44,98393.6,98418.42,453.47566
2024-12-25 01:00:00,98418.42,98597.6,98151.3,98170.98,313.60869
2024-12-25 01:30:00,98170.98,98231.0,97901.08,97983.18,284.39631
2024-12-25 02:00:00,97983.17,98124.43,97725.27,98019.74,318.09018
2024-12-25 02:30:00,98019.74,98353.99,97909.22,98131.07,275.73633
2024-12-25 03:00:00,98131.07,98273.62,97930.53,98202.96,245.98854
2024-12-25 03:30:00,98202.96,98280.02,97978.04,98029.48,193.78125
2024-12-25 04:00:00,98029.49,98201.4,97875.91,98167.47,203.69153
2024-12-25 04:30:00,98167.47,98354.39,98149.78,98236.01,133.29211
2024-12-25 05:00:00,98236.01,98322.75,98172.02,98251.28,104.46122
2024-12-25 05:30:00,98251.29,98360.65,98159.09,98279.28,151.02187
2024-12-25 06:00:00,98279.28,98581.9,97933.97,97984.66,279.86679
2024-12-25 06:30:00,97984.66,98143.13,97844.18,97884.38,174.84261
2024-12-25 07:00:00,97884.39,98366.79,97873.49,98088.06,220.2479
2024-12-25 07:30:00,98088.06,98198.8,97978.36,98084.33,187.21429
2024-12-25 08:00:00,98084.33,98271.76,97928.2,98251.65,192.17537
2024-12-25 08:30:00,98251.66,98259.52,97926.99,98069.71,197.72633
2024-12-25 09:00:00,98069.72,98190.81,98030.96,98190.8,109.41341
2024-12-25 09:30:00,98190.8,98265.07,98007.69,98189.54,223.19691
2024-12-25 10:00:00,98189.55,99349.31,98153.13,98910.97,795.36296
2024-12-25 10:30:00,98910.96,99138.57,98145.75,98457.0,492.59403
2024-12-25 11:00:00,98456.99,98866.77,98320.5,98831.33,260.90292
2024-12-25 11:30:00,98831.33,98850.0,97773.83,97907.61,754.99492
2024-12-25 12:00:00,97907.61,98277.69,97632.02,98152.47,579.53423
2024-12-25 12:30:00,98152.46,98610.11,98005.63,98176.03,729.52557
2024-12-25 13:00:00,98176.02,98548.0,98136.0,98320.01,220.63003
2024-12-25 13:30:00,98320.0,98609.89,98131.85,98462.56,234.91426
2024-12-25 14:00:00,98462.57,98760.92,98257.32,98579.52,296.40249
2024-12-25 14:30:00,98579.52,98832.89,98572.3,98710.0,254.42932
2024-12-25 15:00:00,98710.0,98724.0,98224.25,98310.68,247.84945
2024-12-25 15:30:00,98310.68,98715.37,98202.43,98519.98,280.06972
2024-12-25 16:00:00,98519.99,98696.4,98228.0,98417.78,224.53603
2024-12-25 16:30:00,98417.78,98540.44,98134.4,98425.51,284.46233
2024-12-25 17:00:00,98425.5,98583.36,98185.21,98500.0,185.59334
2024-12-25 17:30:00,98500.0,98659.0,98434.79,98570.82,158.52203
2024-12-25 18:00:00,98570.82,98965.9,98544.22,98948.88,266.56137
2024-12-25 18:30:00,98948.87,98978.18,98616.0,98756.26,301.03882
2024-12-25 19:00:00,98756.26,99193.92,98734.66,98946.2,252.92479
2024-12-25 19:30:00,98946.2,99299.99,98946.2,99018.52,421.20683
2024-12-25 20:00:00,99018.52,99400.0,99018.51,99339.65,259.65653
2024-12-25 20:30:00,99339.65,99372.05,98870.95,99144.62,282.80454
2024-12-25 21:00:00,99144.62,99555.0,98624.04,98670.44,606.38667
2024-12-25 21:30:00,98670.44,98718.99,98384.61,98506.36,266.94878
2024-12-25 22:00:00,98506.37,98739.0,98434.78,98739.0,213.36384
2024-12-25 22:30:00,98739.0,99100.0,98738.99,98811.16,253.32246
2024-12-25 23:00:00,98811.16,99460.62,98811.16,99137.58,434.68651
2024-12-25 23:30:00,99137.59,99569.15,99022.54,99429.6,390.76399
2024-12-26 00:00:00,99429.61,99963.7,99242.19,99316.73,710.95967
2024-12-26 00:30:00,99316.74,99401.75,98955.77,99028.66,401.70259
2024-12-26 01:00:00,99028.66,99143.92,98590.0,98796.5,551.83728
2024-12-26 01:30:00,98796.5,99250.0,98708.15,99057.01,290.84668
2024-12-26 02:00:00,99057.02,99194.21,98641.31,99115.01,373.71978
2024-12-26 02:30:00,99115.0,99127.18,98468.26,98750.34,382.03984
2024-12-26 03:00:00,98750.34,98902.72,98576.77,98829.49,276.24354
2024-12-26 03:30:00,98829.48,99167.12,98688.71,98995.17,351.68503
2024-12-26 04:00:00,98995.18,98995.18,98500.0,98542.29,312.20651
2024-12-26 04:30:00,98542.29,98571.0,98255.0,98300.0,317.72103
2024-12-26 05:00:00,98300.0,98383.99,98076.58,98272.34,456.42198
2024-12-26 05:30:00,98272.34,98460.0,98231.34,98375.01,178.17355
2024-12-26 06:00:00,98375.01,98484.0,98119.69,98198.81,220.08015
2024-12-26 06:30:00,98198.8,98255.55,98023.1,98121.2,251.33528
2024-12-26 07:00:00,98121.21,98292.0,97956.63,98043.52,295.49749
2024-12-26 07:30:00,98043.52,98104.0,97711.17,97719.99,507.49775
2024-12-26 08:00:00,97719.99,97772.13,96005.0,96181.05,2064.20089
2024-12-26 08:30:00,96181.06,96308.41,95616.18,95878.56,1254.04092
2024-12-26 09:00:00,95878.56,95978.52,95555.0,95660.01,515.09265
2024-12-26 09:30:00,95660.01,95829.49,95420.26,95439.25,569.21729
2024-12-26 10:00:00,95439.4,95642.32,95199.14,95511.55,461.28742
2024-12-26 10:30:00,95511.56,95777.4,95301.0,95500.02,375.2595
2024-12-26 11:00:00,95500.02,95917.63,95469.53,95853.91,433.76233
2024-12-26 11:30:00,95853.92,96035.5,95660.0,95695.81,383.39665
2024-12-26 12:00:00,95695.81,95880.6,95462.57,95815.59,276.14716
2024-12-26 12:30:00,95815.59,95832.0,95504.97,95680.71,249.97161
2024-12-26 13:00:00,95680.71,95748.74,95337.06,95403.86,462.28729
2024-12-26 13:30:00,95403.85,95772.9,95288.0,95704.44,457.69909
2024-12-26 14:00:00,95704.45,96280.25,95584.0,95796.58,691.23027
2024-12-26 14:30:00,95796.58,96012.0,95234.93,95449.36,965.04845
2024-12-26 15:00:00,95449.36,96214.27,95270.0,96129.13,648.86407
2024-12-26 15:30:00,96129.13,96216.91,95745.83,96042.88,516.32041
2024-12-26 16:00:00,96042.89,96543.4,95816.86,95921.16,659.08565
2024-12-26 16:30:00,95921.16,96621.95,95900.0,96519.47,359.67943
2024-12-26 17:00:00,96519.47,96547.99,95908.45,95947.2,432.01456
2024-12-26 17:30:00,95947.19,96204.82,95680.0,95824.27,340.54847
2024-12-26 18:00:00,95824.27,95986.4,95602.41,95915.53,283.80721
2024-12-26 18:30:00,95915.53,95980.2,95458.66,95743.44,247.14289
2024-12-26 19:00:00,95743.44,95835.21,95451.0,95551.51,237.92656
2024-12-26 19:30:00,95551.52,96198.58,95444.44,96102.25,331.98315
2024-12-26 20:00:00,96102.24,96114.46,95444.44,95542.17,248.82579
2024-12-26 20:30:00,95542.17,95873.5,95400.0,95589.6,381.85449
2024-12-26 21:00:00,95589.6,95800.0,95302.0,95746.85,374.61875
2024-12-26 21:30:00,95746.85,95933.74,95571.51,95812.63,223.03006
2024-12-26 22:00:00,95812.63,95963.86,95706.39,95766.15,156.89865
2024-12-26 22:30:00,95766.15,95940.14,95625.0,95821.92,169.40196
2024-12-26 23:00:00,95821.92,95887.99,95372.32,95675.99,329.94497
2024-12-26 23:30:00,95676.0,95856.71,95500.0,95791.6,213.81053
2024-12-27 00:00:00,95791.6,95930.39,95401.03,95712.77,411.96851
2024-12-27 00:30:00,95712.76,95853.17,95453.13,95794.56,215.73702
2024-12-27 01:00:00,95794.55,95922.49,95575.07,95682.59,285.9151
2024-12-27 01:30:00,95682.59,96250.0,95682.58,95917.03,440.42383
2024-12-27 02:00:00,95917.02,96443.68,95850.01,96443.27,544.90383
2024-12-27 02:30:00,96443.27,96443.28,95718.75,96073.77,428.14705
2024-12-27 03:00:00,96073.77,96350.82,95982.51,96234.94,222.49324
2024-12-27 03:30:00,96234.94,96443.0,96114.45,96417.84,385.65552
2024-12-27 04:00:00,96417.84,96575.0,96289.95,96375.28,508.97717
2024-12-27 04:30:00,96375.28,96595.98,96229.39,96300.0,383.69391
2024-12-27 05:00:00,96300.01,96333.77,96001.0,96021.35,387.35144
2024-12-27 05:30:00,96021.35,96265.07,96001.0,96238.89,236.39825
2024-12-27 06:00:00,96238.89,96391.54,96107.28,96343.14,170.42072
2024-12-27 06:30:00,96343.13,96594.44,96242.32,96594.16,219.13076
2024-12-27 07:00:00,96594.17,96604.24,95526.32,95549.65,496.49115
2024-12-27 07:30:00,95549.65,95569.58,94646.03,95104.76,2198.06562
2024-12-27 08:00:00,95104.76,96286.02,95104.76,96080.13,944.92216
2024-12-27 08:30:00,96080.14,96395.0,95695.52,95724.02,474.15592
2024-12-27 09:00:00,95724.01,97544.58,95674.0,96868.74,1896.4311
2024-12-27 09:30:00,96868.74,97034.93,96659.86,96774.13,449.0038
2024-12-27 10:00:00,96774.14,97029.25,96479.09,96585.34,343.80215
2024-12-27 10:30:00,96585.34,96656.62,96195.2,96605.46,388.2736
2024-12-27 11:00:00,96605.46,96656.63,96377.77,96561.43,186.5446
2024-12-27 11:30:00,96561.44,96953.71,96438.47,96952.38,280.37524
2024-12-27 12:00:00,96952.38,97035.8,96688.88,96733.46,367.40499
2024-12-27 12:30:00,96733.47,96900.0,96617.64,96686.75,249.58264
2024-12-27 13:00:00,96686.74,96686.74,96229.66,96423.2,547.85591
2024-12-27 13:30:00,96423.21,96578.56,96265.06,96407.99,244.03339
2024-12-27 14:00:00,96407.99,96480.0,96093.21,96348.0,355.56095
2024-12-27 14:30:00,96348.0,96380.71,95161.17,95691.99,1161.1833
