datetime,open,high,low,close,volume,1h_rsi,1h_sma_20,1h_bb_percent,1h_macd_diff,1h_ema_13,1h_elder_bull,1h_elder_bear,1h_force_index,1h_roc,1h_price_sma_diff
2024-12-22 13:00:00,96987.61,97250.0,96850.0,96976.0,512.0706,49.65294492756759,96910.79500000001,0.5418452452595004,44.60900010899121,96889.15960339968,360.8403966003243,-39.15960339967569,12497.270006912826,-0.08655469951012242,65.2049999999872
2024-12-22 14:00:00,96976.0,97044.02,95254.77,95363.44,2055.07585,34.72962195104651,96808.96650000001,-0.22401388854916846,-54.58110953464586,96671.19966005687,372.8203399431368,-1416.4296600568632,-462707.07037635974,-1.4025539084526404,-1445.5265000000072
2024-12-22 15:00:00,95363.44,95660.8,95109.13,95377.72,1435.1653,34.916169968022984,96714.401,-0.07993051259911539,-111.416415458547,96486.41685147732,-825.6168514773162,-1377.2868514773145,-393678.32311059436,-1.6667462245489035,-1336.6809999999969
2024-12-22 16:00:00,95377.71,95888.09,95200.0,95715.09,972.83507,39.328066142439205,96627.31000000001,0.11275075685518522,-117.85236075649888,96376.22730126628,-488.1373012662807,-1176.2273012662772,-290552.08158538153,-0.37566089599266067,-912.2200000000157
2024-12-22 17:00:00,95715.09,95854.54,95457.62,95612.19,554.90428,38.471453705573644,96563.31950000001,0.11960455111842735,-120.18997380431864,96267.0791153711,-412.5391153711098,-809.459115371108,-257201.73427489802,-0.5657462093704004,-951.12950000001
2024-12-22 18:00:00,95612.18,96444.45,95371.96,95955.22,987.27141,42.93378932514358,96503.70749999999,0.28003846457226383,-91.10414196852736,96222.52781317524,221.92218682475504,-850.5678131752356,-172078.09912529847,-0.811215713377688,-548.4874999999884
2024-12-22 19:00:00,95955.23,96152.0,94700.0,94836.55,1395.29769,34.218191195403776,96380.93549999999,-0.05644594575898815,-136.92206545409812,96024.53098272164,127.46901727835939,-1324.5309827216406,-370478.0373748698,-1.4278002008933792,-1544.3854999999894
2024-12-22 20:00:00,94836.55,95624.0,94424.0,95592.49,1089.42566,42.6852809277423,96297.9095,0.24210259075831694,-107.34105653571851,95962.81084233284,-338.81084233283764,-1538.8108423328376,-199903.97011840236,-0.9758272949049249,-705.4194999999891
2024-12-22 21:00:00,95592.49,95740.0,95069.03,95203.11,734.29415,39.8406509972783,96205.06450000001,0.14211390074075078,-104.89913761732129,95854.28215057102,-114.28215057101625,-785.2521505710174,-212191.89669105966,-1.791990057382761,-1001.9545000000071
2024-12-22 22:00:00,95203.1,95640.0,94250.35,95547.41,1382.4143,43.430514419586984,96146.43549999999,0.28710403148848807,-72.53465402086698,95810.44327191802,-170.44327191801858,-1560.0932719180128,-113883.73380805059,-1.5066844808158533,-599.0254999999888
2024-12-22 23:00:00,95547.42,95824.0,95024.0,95186.27,777.54805,40.68790844384755,96056.03050000001,0.19149827634004993,-67.96609790528629,95721.27566164402,102.72433835598349,-697.2756616440165,-137729.4436607576,-1.9721779156773163,-869.760500000004
2024-12-23 00:00:00,95186.28,95410.77,94333.33,94390.84,1150.62099,35.387287214042146,95971.772,0.0013814630393856292,-108.619446632988,95531.2134242663,-120.44342426629737,-1197.8834242662997,-248802.15943432203,-2.6774244668984046,-1580.9320000000007
2024-12-23 01:00:00,94390.83,95130.01,93771.37,94449.99,1808.05684,36.05441561905979,95886.462,0.0811494062087257,-120.7010286701821,95376.7529350854,-246.74293508540723,-1605.3829350854066,-197980.91350284521,-2.6047785018973713,-1436.4719999999943
2024-12-23 02:00:00,94450.0,94786.45,93700.42,94723.96,1620.88771,39.1864379055182,95785.66050000001,0.19475238105639162,-100.25663177764329,95283.49680150178,-497.0468015017832,-1583.076801501782,-106258.69644405278,-0.6705714475065034,-1061.7005000000063
2024-12-23 03:00:00,94723.96,96043.99,94610.76,96025.15,1448.87686,51.36925213894484,95776.406,0.5718124715139556,5.28597527769773,95389.4472584301,654.5427415699087,-778.6872584301018,178244.55754272366,0.678806329193016,248.7439999999915
2024-12-23 04:00:00,96025.15,96509.98,95644.0,95832.03,912.1742,49.77545288624345,95741.2825,0.5267357196119867,63.25835294778017,95452.67336436866,1057.3066356313357,191.32663563133974,127615.46625033519,0.1221750927675065,90.74749999999767
2024-12-23 05:00:00,95832.02,95961.53,95352.21,95608.02,1320.33706,47.918263126292445,95674.67000000001,0.47924676045785863,86.260118377845,95474.86574088743,486.664259112571,-122.65574088742142,67132.01324163115,-0.004361368566077457,-66.65000000000873
2024-12-23 06:00:00,95608.01,95650.76,94705.07,94824.83,941.38747,42.01574249316151,95565.46,0.256831384866499,50.25502548477294,95382.00349218922,268.75650781077275,-676.933492189215,-47784.73902564503,-1.1780390894836148,-740.6300000000047
2024-12-23 07:00:00,94824.83,95579.62,94824.83,95404.01,745.23607,47.19581562409455,95480.5965,0.47164474506782844,65.98175269926367,95385.14727901934,194.47272098065878,-560.3172790193348,20702.48469553208,0.5983558026942057,-76.58650000000489
2024-12-23 08:00:00,95404.01,95554.88,95036.77,95503.87,612.57094,48.057428002461386,95406.4095,0.5419764664035034,82.56909313529678,95402.10766773086,152.7723322691454,-365.3376677308552,26483.748891656116,-0.09270602742957099,97.46050000000105
2024-12-23 09:00:00,95503.87,96167.98,95493.22,96013.72,893.03527,52.33392822282774,95358.2955,0.8417642123119039,124.80272579415055,95489.48085805503,678.4991419449652,3.73914194497047,87745.21796563455,0.8514532771040784,655.4245000000083
2024-12-23 10:00:00,96013.72,96445.17,95962.26,96392.39,943.52748,55.278897123562516,95409.74299999999,0.9636910033798279,172.24094895857291,95618.46787833289,826.7021216671128,343.7921216671093,126250.97980648652,0.8843567816228571,982.6470000000118
2024-12-23 11:00:00,96392.4,96538.92,95819.79,95932.42,571.71903,51.14528040367325,95437.478,0.7283879384657284,166.5419010285197,95663.31818142819,875.601818571813,156.4718185718084,70647.46808711693,0.7838840622707394,494.94199999999546
2024-12-23 12:00:00,95932.41,96423.0,95864.8,96305.0,862.92265,54.136916729266396,95466.9735,0.8666934121894837,180.58800785715664,95754.98701265274,668.0129873472615,109.81298734726442,106484.64706567187,2.0279086402875572,838.0265000000072
2024-12-23 13:00:00,96305.0,96350.0,94832.93,94924.34,1162.5376,43.50535868951193,95432.58099999999,0.2817448648816791,93.97439752050514,95636.32315370235,713.676846297647,-803.39315370236,-138023.0400602818,0.5022234517970741,-508.24099999999453
2024-12-23 14:00:00,94924.35,95621.54,93700.01,94389.67,3351.51629,40.211973404265066,95354.30350000001,0.10540688532020964,2.5845738955769946,95458.22984603059,163.31015396940347,-1758.2198460305954,-374299.0650194264,-0.35290965453725553,-964.6335000000108
2024-12-23 15:00:00,94389.67,94430.89,93107.52,93250.37,2940.01344,34.260430521903004,95274.9945,-0.16741395341090304,-125.60004695967564,95142.82129659766,-711.9312965976569,-2035.3012965976523,-799335.9574726524,-2.889638808166401,-2024.6245000000054
2024-12-23 16:00:00,93250.38,94260.0,92928.82,93980.61,2356.01885,40.35394833782529,95194.4005,0.12285939929533615,-150.5313411179573,94976.79111136943,-716.7911113694281,-2047.9711113694211,-439365.219973129,-1.9319427961611564,-1213.7905000000028
2024-12-23 17:00:00,93980.61,94135.47,93206.79,93364.26,1328.46895,37.218187616967455,95102.45800000001,0.016089448437677577,-195.03164735959547,94746.42952403094,-610.9595240309427,-1539.6395240309503,-493570.4510244688,-2.3468324100844358,-1738.1980000000185
2024-12-23 18:00:00,93364.26,93747.66,92690.0,92758.55,1297.92664,34.38998274065291,94963.015,-0.03738734087285045,-248.34111515567025,94462.44673488368,-714.7867348836735,-1772.446734883677,-535369.9787516004,-2.179049516882866,-2204.4649999999965
2024-12-23 19:00:00,92758.54,93710.03,92702.0,93044.79,1253.88219,36.832835500304896,94855.94099999999,0.0903622925001349,-246.88923948280723,94259.92434418602,-549.8943441860174,-1557.9243441860162,-407615.51920628775,-2.472872995590019,-1811.150999999998
2024-12-23 20:00:00,93044.79,93530.01,92520.0,93186.34,1794.60092,38.06099728950708,94795.716,0.15329410963001777,-219.86119160944946,94106.55515215945,-576.5451521594514,-1586.5551521594462,-313095.33643024595,-2.4266346484179113,-1609.3760000000038
2024-12-23 21:00:00,93186.34,94305.61,93181.83,93964.01,1407.12075,44.45112611216642,94771.417,0.3278430595882965,-137.1225489881565,94086.19155899381,219.41844100618619,-904.3615589938127,-112042.34641842548,-2.134809483477993,-807.4070000000065
2024-12-23 22:00:00,93964.01,95191.81,93911.5,95191.81,1019.60575,52.74098336763124,94794.8095,0.5843986189577326,5.235893802663327,94244.13705056613,947.6729494338651,-332.63705056613253,82802.55161992143,-1.2455132609534858,397.00049999999464
2024-12-23 23:00:00,95191.8,95509.09,94683.81,94881.47,1067.72308,50.682148018147856,94737.6255,0.5314877095722258,79.32777241941415,94335.18461477097,1173.9053852290235,348.6253852290247,23636.875581761775,-1.095510777274249,143.84450000000652
2024-12-24 00:00:00,94881.47,94881.47,94131.11,94550.22,955.84079,48.50560078656665,94673.535,0.47233819050183184,105.23224105675047,94365.90395551798,515.5660444820242,-234.79395551797643,-24971.572599561336,-1.8221068480348879,-123.31500000000233
2024-12-24 01:00:00,94550.23,94672.0,94036.0,94123.43,567.58156,45.77780959374075,94599.30549999999,0.3917588096130259,93.23883444835093,94331.26481901541,340.7351809845859,-295.2648190154141,-56009.65279853895,-0.8437351263121803,-475.87549999999464
2024-12-24 02:00:00,94123.43,94320.0,93569.02,93961.45,879.60295,44.74923291585948,94556.1365,0.3656178953754403,74.80753342394263,94278.43413058465,41.56586941535352,-709.4141305846424,-68362.2860903186,-0.4536725258177099,-594.6864999999962
2024-12-24 03:00:00,93961.45,94400.0,93810.02,94348.75,732.7987,47.7710208810786,94503.3735,0.4645254301876725,88.19054903938866,94288.47925478684,111.52074521315808,-478.45925478683785,-18051.54000455849,1.177882725827259,-154.6235000000015
2024-12-24 04:00:00,94348.75,94416.0,94052.7,94412.3,546.31234,48.270955114258726,94448.795,0.4914352142386084,99.95062942466859,94306.16793267445,109.83206732555118,-253.46793267445173,-10513.012974335623,0.4593394318253546,-36.49499999999534
2024-12-24 05:00:00,94412.3,94653.45,94311.55,94606.06,412.67676,49.8472214207064,94378.412,0.5566683189131917,118.1588929060506,94349.0096565781,304.44034342189843,-37.459656578095746,2411.7387387977287,1.3300592753586897,227.64800000000105
2024-12-24 06:00:00,94606.06,94606.07,93830.47,93918.99,591.5778,44.6514263577618,94254.742,0.40621730804370487,82.9724245320524,94287.57827706695,318.4917229330604,-457.10827706694545,-55997.84665902987,1.2510329236496283,-335.75199999999313
2024-12-24 07:00:00,93918.99,94313.61,93810.45,94233.19,448.92608,47.353933580737404,94169.7805,0.5196150231267477,79.8733067856158,94279.80852320025,33.80147679975198,-469.3585232002515,-27847.786516882934,1.2772343298319109,63.40950000000885
2024-12-24 08:00:00,94233.2,94635.7,94125.42,94495.77,633.45604,49.57003310100727,94079.31899999999,0.6602077452449248,93.57206442142507,94310.66016274308,325.03983725691796,-185.24016274308087,-107.69030258521701,1.405173762592251,416.4510000000155
2024-12-24 09:00:00,94495.77,94530.42,93952.0,94068.01,446.78916,46.161069199385324,94036.5025,0.5126982085086731,72.81213770411694,94275.9958537798,254.42414622020442,-323.99585377979383,-27394.953271016493,0.11068067444120361,31.507499999992433
2024-12-24 10:00:00,94068.01,94194.07,93840.0,93972.01,389.62902,45.406366866303976,94015.6195,0.4822748995896902,52.54863943054215,94232.56930323983,-38.49930323981971,-392.5693032398267,-28824.872220871282,-1.2814127601943937,-43.60950000000594
2024-12-24 11:00:00,93972.01,94425.7,93934.69,94398.6,466.22641,49.36778665411033,94073.031,0.6369762295241765,66.88924290714311,94256.28797420557,169.41202579443052,-321.59797420556424,3705.4701309539223,-0.5089191809528197,325.56900000000314
2024-12-24 12:00:00,94398.6,94410.39,94075.1,94304.32,421.20785,48.52965990030227,94089.2165,0.5902468097316406,68.77410816934514,94263.1496921762,147.2403078237985,-188.0496921761951,-2496.950758896568,-0.26007342976038994,215.103500000012
2024-12-24 13:00:00,94305.84,96094.0,94289.24,96085.02,1620.10206,61.741195759079304,94225.2545,1.1514027360019083,182.2532434756223,94523.41687900817,1570.5831209918251,-234.17687900816964,409990.57624123077,2.0840613224571305,1859.7655000000086
2024-12-24 14:00:00,96085.02,97498.64,95864.5,97465.06,2637.73752,68.49132399649837,94460.57999999999,1.304673705581301,333.74416432399966,94943.65161057844,2554.98838942156,920.8483894215606,871446.6777925954,3.728773874817812,3004.4800000000105
2024-12-24 15:00:00,97465.06,98300.0,97235.55,98300.0,2291.31734,71.73996420558197,94723.3405,1.2453667719226322,465.57105253476016,95423.12995192438,2876.8700480756233,1812.4200480756263,1020256.0809450254,4.1879198187575355,3576.6594999999943
2024-12-24 16:00:00,98299.99,98666.0,97964.0,98496.23,2172.24903,72.45867006970163,94988.83499999999,1.1259625045722532,536.340212069213,95862.14424450662,2803.8557554933795,2101.8557554933795,935399.558975292,4.325633418527028,3507.395000000004
2024-12-24 17:00:00,98496.23,99030.72,98325.78,98797.47,1789.42098,73.56991295320222,95230.508,1.05553862863426,570.6087989145609,96281.4764952914,2749.2435047086037,2044.3035047086014,878777.5042667089,4.430382155223464,3566.9619999999995
2024-12-24 18:00:00,98797.47,99487.99,98418.16,98618.66,1479.28279,71.72009583664934,95401.8505,0.9552057489889686,548.2669155927033,96615.35985310691,2872.6301468930906,1802.8001468930888,715450.638560051,5.003961392685332,3216.809500000003
2024-12-24 19:00:00,98618.66,98743.52,97546.57,97581.09,1005.96025,61.98141128774945,95536.8315,0.7801942963245561,435.5602165553631,96753.32130266307,1990.1986973369349,793.2486973369378,464135.6649668285,3.55278219913811,2044.2584999999963
2024-12-24 20:00:00,97581.1,98056.27,97250.0,97298.01,1248.65596,59.60343673212066,95674.22099999999,0.7196913831243515,319.27993242295224,96831.1339737112,1225.1360262888047,418.86602628880064,347334.92294916697,2.9654660732432685,1623.7890000000043
2024-12-24 21:00:00,97298.02,98462.28,97277.9,98397.96,791.97528,65.19170153623128,95887.9475,0.8298355951538539,294.3894390631667,97054.96626318104,1407.3137368189637,222.933736818959,422163.24956157303,4.602999468150768,2510.0125000000116
2024-12-24 22:00:00,98397.95,99068.9,98355.43,98777.11,751.43045,66.89186275158556,96128.7305,0.8399509903558001,281.41435167642044,97300.98679701232,1767.9132029876782,1054.443202987677,402554.9074981334,5.113331086565038,2648.3794999999955
2024-12-24 23:00:00,98777.1,99019.1,98492.67,98663.58,393.46776,65.85462608768565,96344.47200000001,0.7932234398648885,244.5046985935221,97495.6429688677,1523.457031132304,997.0270311322965,338665.57859942876,4.518054293178072,2319.107999999993
2024-12-25 00:00:00,98663.58,98878.44,98393.6,98418.42,715.4247,63.56254740516798,96544.778,0.7372556062100711,185.57059367214367,97627.46825902947,1250.9717409705336,766.1317409705371,265228.5645920815,4.362578511779726,1873.6419999999925
2024-12-25 01:00:00,98418.42,98597.6,97901.08,97983.18,598.005,59.59675720261694,96713.63399999999,0.6631421749937536,103.3679977284113,97678.28422202526,919.3157779747416,222.79577797473758,190156.5273360694,1.9755004474162456,1269.546000000002
2024-12-25 02:00:00,97983.17,98353.99,97725.27,98131.07,593.82651,60.49860970245092,96924.238,0.6624243994776146,47.86875603613976,97742.9679045931,611.0220954069082,-17.69790459309297,175537.16665433213,0.6833320576625196,1206.8320000000094
2024-12-25 03:00:00,98131.07,98280.02,97930.53,98029.48,439.76979,59.515846827261456,97114.0525,0.6297024756075459,-4.014311930691292,97783.89820393694,496.1217960630602,146.63179606305494,144078.11242284114,-0.2751983723296074,915.4274999999907
2024-12-25 04:00:00,98029.49,98354.39,97875.91,98236.01,336.98364,60.90620918315581,97301.06450000001,0.6397198715229173,-31.23838810341192,97848.48560337453,505.9043966254685,27.424396625472582,133437.9865294638,-0.2641928528635067,934.9454999999871
2024-12-25 05:00:00,98236.01,98360.65,98159.09,98279.28,255.48309,61.206807741702555,97511.628,0.6271129127984058,-51.927228074539016,97910.02766003532,450.62233996466966,249.062339964672,115954.66749729769,-0.5244972366195231,767.6520000000019
2024-12-25 06:00:00,98279.28,98581.9,97844.18,97884.38,454.7094,56.90625722586118,97707.2465,0.5347742514418382,-95.27999852348876,97906.36370860171,675.5362913982826,-62.183708601718536,73737.60898911269,-0.744564973809215,177.13350000001083
2024-12-25 07:00:00,97884.39,98366.79,97873.49,98084.33,407.46219,58.49637507228774,97891.533,0.5470943434064575,-112.38635794692675,97931.78746451576,435.00253548423643,-58.297464515751926,74842.53126073928,0.515714673816418,192.79700000000594
2024-12-25 08:00:00,98084.33,98271.76,97926.99,98069.71,389.9017,58.326904353449336,98079.8025,0.495853188321605,-125.58243667131296,97951.49068387065,320.26931612934277,-24.500683870646753,63336.40353006251,0.7931303014316651,-10.092499999998836
2024-12-25 09:00:00,98069.72,98265.07,98007.69,98189.54,332.61032,59.366006154949474,98185.0285,0.502812818604028,-126.76935427988053,97985.497729032,279.57227096801216,22.192270968007506,59982.15940371012,-0.2118133343414973,4.511499999993248
2024-12-25 10:00:00,98189.55,99349.31,98145.75,98457.0,1287.95699,61.66369168097097,98234.6255,0.6506922048516139,-110.6566074642119,98052.85519631315,1296.454803686851,92.89480368685327,100624.2761382384,-0.3240730570068314,222.37450000000536
2024-12-25 11:00:00,98456.99,98866.77,97773.83,97907.61,1015.89784,54.8079951204647,98215.00600000001,0.2952342186409226,-136.42267284829404,98032.10588255413,834.6641174458782,-258.2758825541241,6517.363215975867,-0.766209780751926,-307.3960000000079
2024-12-25 12:00:00,97907.61,98610.11,97632.02,98176.03,1309.0598,57.30553508201353,98198.996,0.48447204223576434,-134.58520815428676,98052.66647076068,557.4435292393173,-420.6464707606792,55783.14440169327,-0.2462851974254407,-22.96600000000035
2024-12-25 13:00:00,98176.02,98609.89,98131.85,98462.56,455.54429,59.855956036420196,98182.2505,0.700629966741323,-114.0802237072171,98111.22268922345,498.66731077655277,20.62731077655917,66460.85311769416,0.4892472361072632,280.309500000003
2024-12-25 14:00:00,98462.57,98832.89,98257.32,98710.0,550.83181,61.968787958936474,98186.81749999999,0.8679152462189667,-85.1843252692114,98196.76230504867,636.1276949513267,60.55769495133427,76437.56311036661,0.5899558620934154,523.1825000000099
2024-12-25 15:00:00,98710.0,98724.0,98202.43,98519.98,527.91917,59.38398604844423,98233.762,0.7143999660681418,-80.26745815041284,98242.9362614703,481.06373852970137,-40.50626147030562,51187.168282685365,0.5003596877184292,286.2179999999935
2024-12-25 16:00:00,98519.99,98696.4,98134.4,98425.51,508.99836,58.08677448846574,98290.137,0.6314729212607076,-84.35721005920959,98269.0182241174,427.38177588258986,-134.61822411741014,37005.419232415945,0.1929027858521534,135.37299999999232
2024-12-25 17:00:00,98425.5,98659.0,98185.21,98570.82,344.11537,59.550439016633,98298.78,0.7578908997563201,-78.38327815862976,98312.13276352921,346.86723647078907,-126.92276352920453,38862.274258457124,0.29664441986144807,272.04000000000815
2024-12-25 18:00:00,98570.82,98978.18,98544.22,98756.26,567.60019,61.40285388011329,98297.7375,0.9377589301202066,-63.67513339871516,98375.57951159647,602.600488403521,168.64048840352916,48347.06068347654,0.8907243423312178,458.52249999999185
2024-12-25 19:00:00,98756.26,99299.99,98734.66,99018.52,674.13162,63.91943587708768,98315.48449999999,1.0940413211601157,-39.21597703713576,98467.42815279699,832.5618472030183,267.2318472030165,66697.16039458079,0.9524355215557901,703.0355000000127
2024-12-25 20:00:00,99018.52,99400.0,98870.95,99144.62,542.46107,65.09779185308412,98351.79449999999,1.0720199809274593,-18.527296866592565,98564.16984525457,835.8301547454321,306.7801547454292,66941.04332778286,1.096067277042003,792.8255000000063
2024-12-25 21:00:00,99144.62,99555.0,98384.61,98506.36,873.33545,55.260314098603644,98377.9535,0.5951685110473304,-50.02385498571414,98555.9112959325,999.0887040675007,-171.30129593249876,-22252.689192899747,0.32266166029498355,128.40649999999732
2024-12-25 22:00:00,98506.37,99100.0,98434.78,98811.16,466.6863,58.486634313252715,98411.958,0.7893559264176215,-52.28010732235646,98592.37539651357,507.6246034864307,-157.59539651357045,1247.121297514694,0.35971033039804534,399.2020000000048
2024-12-25 23:00:00,98811.16,99569.15,98811.16,99429.6,825.4505,64.13758325931929,98481.964,1.0950227045188423,-15.955896978083274,98711.97891129735,857.171088702642,99.18108870265132,73996.33357215572,1.5545165488157715,947.6359999999986
2024-12-26 00:00:00,99429.61,99963.7,98955.77,99028.66,1112.66226,58.57107179654422,98521.5965,0.8084768038784466,-22.372458608022498,98757.2190668263,1206.4809331736906,198.55093317369756,-304.6864416383214,0.8684706440054711,507.06350000000384
2024-12-26 01:00:00,99028.66,99250.0,98590.0,99057.01,842.68396,58.843073617095314,98560.483,0.793595875475858,-27.794465062629058,98800.04634299398,449.9536570060154,-210.04634299398458,3151.710230880387,0.6037320175303151,496.52700000000186
