datetime,open,high,low,close,volume,4h_rsi,4h_sma_20,4h_bb_percent,4h_macd_diff,4h_ema_13,4h_elder_bull,4h_elder_bear,4h_force_index,4h_roc,4h_price_sma_diff
2024-12-29 00:00:00,95300.0,95340.0,94808.0,95172.4,1053.11164,46.76402245462154,95777.71200000001,0.3954472305957457,-30.787776195256413,95228.62693378094,111.37306621906464,-420.62693378093536,-400991.6658813821,-1.291711160507228,-605.3120000000199
2024-12-29 04:00:00,95172.41,95283.99,94971.44,95272.04,875.93086,47.39295472985709,95569.834,0.43702728798676604,10.746923849707287,95234.82880038366,49.16119961634104,-263.3888003836619,-331238.8920568419,0.17589024986761845,-297.79400000000896
2024-12-29 08:00:00,95272.05,95315.5,95010.0,95032.57,788.50288,45.98679746824566,95371.704,0.40438139377081705,25.209959462861605,95205.93468604315,109.56531395684578,-195.93468604315422,-310893.73385923443,-1.980157681533963,-339.1339999999909
2024-12-29 12:00:00,95032.58,95231.58,94010.0,94511.12,2881.2142,42.995308416485365,95211.2605,0.25768305600753594,3.894060609217547,95106.67544517985,124.90455482015386,-1096.6754451798479,-481110.22110649146,-0.06622344995308387,-700.1405000000086
2024-12-29 16:00:00,94511.11,94578.89,93367.52,93612.89,4040.48021,38.36557932012305,95107.1145,0.02821189299977423,-62.78406129934939,94893.27752443988,-314.3875244398805,-1525.7575244398759,-930848.8379524618,-1.200116094986808,-1494.2244999999966
2024-12-29 20:00:00,93612.89,93949.52,93009.52,93738.2,3936.76599,39.346809770268166,94991.8805,0.11524356990536647,-88.93593927608146,94728.2664495199,-778.7464495198947,-1718.7464495198947,-727396.6973582687,-0.5947357040682197,-1253.6805000000022
2024-12-30 00:00:00,93738.19,94274.29,93368.93,93722.71,2898.63024,39.263597349343044,94872.90349999999,0.14825745297127754,-97.09865209270481,94584.61552815992,-310.32552815992676,-1215.6855281599273,-629897.1380810265,-0.9220369256654476,-1150.1934999999794
2024-12-30 04:00:00,93722.72,94060.35,93240.03,93731.65,2439.98241,39.34332849252911,94769.906,0.18537470476436171,-91.77782880471307,94462.76330985136,-402.41330985135573,-1222.7333098513627,-536795.6265343984,-0.6890509513520652,-1038.2560000000085
2024-12-30 08:00:00,93731.66,94068.56,93469.56,93923.14,1683.90269,41.12609725305324,94645.171,0.2598821309830467,-66.4256178883378,94385.67426558689,-317.1142655868898,-916.1142655868898,-414046.1761568974,-0.8777283437688636,-722.0310000000027
2024-12-30 12:00:00,93923.14,94277.23,91530.45,92130.21,9295.9625,31.724307928953834,94496.4435,-0.1421289589448974,-156.33677708109667,94063.46508478877,213.76491521122807,-2533.0150847887708,-2735898.157438046,-2.4533049068956743,-2366.2334999999875
2024-12-30 16:00:00,92130.21,94684.09,91800.0,94417.04,6130.98017,48.0403399310094,94369.6765,0.516243905675473,-53.06241682427515,94113.9757869618,570.1142130381922,-2313.9757869618043,-342125.6517810366,-0.6426753613891364,47.3634999999922
2024-12-30 20:00:00,94417.04,95024.5,91901.57,92792.05,5169.96449,40.61326453699935,94280.59150000001,0.036918681150605995,-83.63920191321188,93925.12924596727,1099.3707540327305,-2023.5592459672625,-1493413.5010416105,-2.6316369359916023,-1488.5415000000066
2024-12-31 00:00:00,92792.05,92907.03,92033.73,92509.59,2673.26662,39.47096385033259,94168.57100000001,0.030104423816419847,-110.6406473124,93722.90935368623,-815.8793536862358,-1689.1793536862388,-1387938.84224784,-2.79788047795369,-1658.9810000000143
2024-12-31 04:00:00,92509.6,93040.1,92344.07,92860.75,1910.77295,41.66758550182372,94096.657,0.16653821054203266,-93.2973581106105,93599.74373173107,-559.6437317310629,-1255.6737317310617,-1093806.5749092905,-2.5309524179391913,-1235.9070000000065
2024-12-31 08:00:00,92860.75,94741.68,92842.88,94232.68,3728.42811,49.39441836682519,94078.5455,0.5418764067237994,16.286988006807405,93690.16319862663,1051.5168013733637,-847.2831986266247,-206813.86750049578,-0.841700903174579,154.13450000000012
2024-12-31 12:00:00,94232.68,96250.0,94232.67,95412.0,5922.39263,54.92206160314754,94130.046,0.8326225421984171,165.6126075215907,93936.13988453711,2313.860115462885,296.53011546288326,820501.8387726666,0.9532000044016035,1281.953999999998
2024-12-31 16:00:00,95412.0,95590.52,93189.59,94166.88,3654.49229,48.854547328945095,94100.6485,0.517375931111865,176.91983006295345,93969.10275817467,1621.4172418253293,-779.5127581746783,53247.08464445964,0.5917881607970924,66.23150000000896
2024-12-31 20:00:00,94166.88,94222.5,93375.38,93576.0,1722.68129,46.243655395110686,94057.084,0.37419198291592404,142.47588424829542,93912.94522129258,309.5547787074174,-537.5652212925779,-99773.63039549287,-0.17303511268618033,-481.08400000000256
2025-01-01 00:00:00,93576.0,94509.42,93489.03,93838.04,1840.29813,47.58154747409892,93997.598,0.45712698564184256,135.26823147429116,93902.24447539364,607.1755246063549,-413.21447539364453,-16630.008626824165,0.12305448700745762,-159.55800000000454
2025-01-01 04:00:00,93838.04,93937.19,93500.0,93684.1,958.86153,46.84396000557112,93916.803,0.4340967035189061,118.6544211356134,93871.08097890884,66.10902109116432,-371.080978908838,-35341.02795559047,-0.050729929538195856,-232.70299999999406
2025-01-01 08:00:00,93684.11,93756.02,92888.0,93444.64,1867.48363,45.658298101972505,93830.41500000001,0.3850633756400809,91.2878128171588,93810.16083906472,-54.140839064712054,-922.1608390647161,-94176.25682476496,-0.5094591173165632,-385.77500000000873
2025-01-01 12:00:00,93444.65,94500.0,93407.07,94432.94,2077.71092,51.15347227279248,93788.46,0.7051905553254704,136.76087340826712,93899.12929062691,600.8707093730918,-492.0592906269012,212620.5944696309,2.499429882988431,644.4799999999959
2025-01-01 16:00:00,94432.94,94823.75,93760.93,94627.07,1721.05382,52.176478601219145,93768.185,0.7834287710750221,174.51087458768689,94003.12082053736,820.629179462645,-242.19082053736201,229975.9635563419,0.22244925280438085,858.8850000000093
2025-01-01 20:00:00,94627.08,95151.15,94542.0,94591.79,1907.9181,51.963486493705624,93772.21849999999,0.7689826497546404,190.40313846813007,94087.21641760346,1063.9335823965375,454.78358239654335,187506.34725286087,1.9395411568124539,819.5715000000055
2025-01-02 00:00:00,94591.78,95516.0,94392.0,95010.33,3071.06776,54.34456808945869,93842.0905,0.862052077874236,220.290062257555,94219.08978651726,1296.9102134827408,172.9102134827408,344343.2548267986,2.7032224442892954,1168.239499999996
2025-01-02 04:00:00,95010.34,96000.0,94984.84,95822.0,2597.83185,58.627505377908705,93946.28050000001,1.0130701383416196,281.96839839011716,94448.07695987193,1551.9230401280656,536.7630401280621,596377.3866643268,3.188914584471911,1875.719499999992
2025-01-02 08:00:00,95822.01,96876.38,95640.05,96732.99,3181.19751,62.840909660364616,94096.7945,1.102009958196526,366.03540293277285,94774.49310846167,2101.8868915383355,865.5568915383337,925186.2056601254,2.653336400917402,2636.1955000000016
2025-01-02 12:00:00,96733.0,97440.91,95924.6,96455.01,6594.73113,60.80596667596135,94232.9625,0.9611172207080076,383.0167033280952,95014.56695011,2426.343049889998,910.0330498900003,531130.5534918976,1.0931643818387569,2222.0475000000006
2025-01-02 16:00:00,96455.01,97777.0,96040.04,97317.74,4552.1019,64.63372997368592,94402.6925,1.0296050484205765,428.9842709531828,95343.59167152287,2433.408328477133,696.4483284771268,1016288.3133054905,3.3460384372934517,2915.0475000000006
2025-01-02 20:00:00,97317.74,97839.5,96666.66,96984.79,1973.55933,62.1126089704653,94645.42150000001,0.923205406326426,413.42692726627183,95578.04857559103,2261.451424408966,1088.6114244089695,777233.3287013458,3.642803710353075,2339.3684999999823
2025-01-03 00:00:00,96984.79,97342.44,96650.0,97062.3,1301.75815,62.47952459381425,94777.6845,0.8866829010768087,385.37481746364534,95790.08449336374,1552.3555066362605,859.9155066362582,680614.1780592268,3.4359839570391815,2284.6155
2025-01-03 04:00:00,97062.3,97066.18,96280.65,96304.0,1511.25736,56.69479943278739,94953.28199999999,0.7346911919089,296.74397951555693,95863.50099431178,1202.6790056882164,417.1490056882176,419671.23032390815,2.796525771182083,1350.718000000008
2025-01-03 08:00:00,96304.0,96830.0,96100.01,96757.58,1875.17783,59.13218352367414,95165.68149999999,0.7895378574639446,251.45275422453847,95991.22656655296,838.7734334470442,108.78343344703899,481224.36315355037,3.545350487732632,1591.8985000000102
2025-01-03 12:00:00,96757.57,97660.0,96472.43,97521.35,3996.57846,62.91705800962095,95398.7115,0.8904848393031467,254.92268883815615,96209.81562847397,1450.184371526033,262.61437152602593,848544.7013307883,3.270479559357151,2122.638500000001
2025-01-03 16:00:00,97521.36,98976.91,97406.54,98592.01,4583.69677,67.46573145948511,95616.678,0.996863102632215,307.7772565886871,96550.12911012054,2426.780889879461,856.4108898794511,1428406.99882184,4.190069501253698,2975.331999999995
2025-01-03 20:00:00,98592.02,98748.0,98067.99,98174.18,1985.36079,64.15826163264475,95754.787,0.8789895452484362,293.1209908299402,96782.13638010333,1965.8636198966706,1285.8536198966758,1105842.6705779051,3.7872102853746608,2419.3929999999964
2025-01-04 00:00:00,98174.17,98314.15,97800.0,98200.0,1400.83188,64.27481596866582,95956.443,0.84266423584119,264.5631727215059,96984.68832580285,1329.4616741971404,815.3116741971462,953032.2146584345,3.3571823190173093,2243.5570000000007
2025-01-04 04:00:00,98200.01,98350.04,97862.87,98271.88,1220.86223,64.61975057924965,96191.237,0.8220405284935555,231.12562754207602,97168.57285068817,1181.4671493118221,694.2971493118239,829421.2664347162,2.556698879171803,2080.643000000011
2025-01-04 08:00:00,98271.87,98306.22,97532.58,97889.39,1585.26406,61.231807696709694,96393.8045,0.7396005906497845,166.85880137590095,97271.5467291613,1034.673270838699,261.03327083869954,624311.4211855556,1.1954556558212397,1495.585500000001
2025-01-04 12:00:00,97889.4,98152.02,97514.79,97657.94,1867.22331,59.20888418304649,96592.4965,0.6834375934809449,95.89646735580254,97326.74576785255,825.2742321474507,188.0442321474402,473385.67028769135,1.2471410246082681,1065.4435000000085
2025-01-04 16:00:00,97657.95,98350.0,97549.99,98166.26,1394.26571,62.165248571913615,96828.5775,0.7579261855643192,71.44930725086772,97446.67637244506,903.3236275549425,103.31362755494774,507006.7382047625,0.8719068075357992,1337.6824999999953
2025-01-04 20:00:00,98166.26,98778.43,98143.2,98220.5,1521.60932,62.4777474381675,97017.9555,0.7492215804275628,48.29734532673979,97557.22260495291,1221.2073950470804,585.9773950470844,446367.5026779119,1.274127623517055,1202.5445000000036
2025-01-05 00:00:00,98220.51,98391.59,98050.0,98187.96,830.57053,62.14611720830528,97196.0,0.7258105942010621,21.522676345408513,97647.3279471025,744.2620528974949,402.67205289749836,378739.7501458967,1.1597293696934892,991.9600000000064
2025-01-05 04:00:00,98187.97,98522.76,98187.96,98268.77,719.22974,62.67596313507115,97379.849,0.7354662771958446,1.0656148159149552,97736.10538323072,786.6546167692723,451.8546167692839,332937.06516639696,2.0401748629340464,888.9210000000021
2025-01-05 08:00:00,98268.77,98268.78,97600.0,97641.63,1371.38309,56.11182598032582,97511.414,0.5421635155857143,-59.541443637528005,97722.60889991205,546.1711000879441,-122.60889991205477,162510.45713368326,0.9136751869982723,130.21600000000035
2025-01-05 12:00:00,97641.62,98281.89,97276.79,98028.98,1867.30793,58.97008135171533,97621.763,0.6509856058624481,-77.2585314152293,97766.37619992462,515.5138000753795,-489.58619992462627,242623.49564108334,0.5205321706477506,407.21699999998964
2025-01-05 16:00:00,98028.98,98332.54,97577.46,98079.63,1421.36695,59.34294496720194,97689.095,0.6504578597927255,-88.47557705929944,97811.12674279253,521.4132572074595,-233.66674279252766,218247.60140914464,-0.5196972858145301,390.5350000000035
2025-01-05 20:00:00,98079.64,98836.85,98024.0,98363.61,1885.77899,61.45779185979821,97784.525,0.7417631197964006,-79.93827691733259,97890.0529223936,946.797077606403,133.94707760639722,263572.7322907229,0.19295297398970643,579.0850000000064
2025-01-06 00:00:00,98363.61,99333.0,97920.0,99037.57,3197.2233,65.98053150612506,97870.5165,0.9508474011627466,-34.39706688406375,98053.98393348024,1279.0160665197618,-133.9839334802382,533748.1441446226,0.8529226069246507,1167.053500000009
2025-01-06 04:00:00,99037.57,99892.0,99037.57,99318.7,2944.63327,67.68402326483938,97987.212,0.9851236722613907,6.9590364967466485,98234.65765726878,1657.3423427312227,802.9123427312297,575759.0880089724,1.0652284254661581,1331.4879999999976
2025-01-06 08:00:00,99318.7,99625.69,98709.28,99259.99,2315.45844,66.93027780101355,98097.09650000001,0.9123985882501924,21.82038490618754,98381.1337062304,1244.5562937696086,328.1462937696051,474087.7090059219,1.400151742696533,1162.893499999991
2025-01-06 12:00:00,99259.99,102468.92,98711.94,102147.95,8408.22358,79.20054957562976,98389.29400000001,1.4078577111026043,207.29614011801687,98919.25031962605,3549.669680373947,-207.31031962604902,3875305.660590323,4.597690674204263,3758.655999999988
2025-01-06 16:00:00,102147.95,102480.0,101250.0,101817.22,5128.12803,75.73488363404299,98642.276,1.1565171969780526,284.1050084026024,99333.24598825091,3146.754011749086,1916.7540117490862,3079401.1685971515,3.7191597194392525,3174.944000000003
2025-01-06 20:00:00,101817.22,102329.98,101600.05,102235.6,3269.76713,77.1000187491012,98877.9885,1.0951983887070276,335.9360467522837,99747.86798992936,2582.112010070632,1852.182010070639,2834916.026204618,4.087843169195845,3357.611499999999
2025-01-07 00:00:00,102235.6,102724.38,101512.91,101708.08,2357.41538,71.62821999630175,99033.79199999999,0.9351086016111616,308.26360211417045,100027.89827708232,2696.4817229176842,1485.011722917683,2252273.1994243,3.585083140539833,2674.288000000015
2025-01-07 04:00:00,101708.09,102015.01,101582.79,101664.81,1492.76799,71.1819699399012,99208.3235,0.8779848954086739,262.4116584513604,100261.74280892771,1753.2671910722856,1321.0471910722845,1921292.4465169278,3.4558690416090414,2456.486499999999
2025-01-07 08:00:00,101664.81,101995.64,100472.45,100830.86,3234.87532,63.03138502093456,99339.8665,0.726712114215009,156.511351971473,100343.04526479519,1652.5947352048097,129.40473520480737,1261432.9151410824,3.2662605079411264,1490.9934999999969
2025-01-07 12:00:00,100830.86,100960.06,97153.5,97952.26,12652.02745,44.21262312288102,99323.8855,0.2929262369656547,-112.31614328934188,100001.5045126816,958.555487318401,-2848.0045126815967,-4121646.960960511,-0.07826257092545609,-1371.6255000000092
2025-01-07 16:00:00,97952.26,98347.81,96323.67,96451.98,7820.91705,37.86704375048456,99252.015,0.09894923123923796,-380.9537089329815,99494.42958229852,-1146.6195822985173,-3170.7595822985168,-5209063.885362437,-1.6595189031606346,-2800.0350000000035
2025-01-07 20:00:00,96451.99,97220.76,96181.81,96954.61,4501.87218,40.92605947796113,99216.8485,0.18295769154031358,-506.70049767985404,99131.59821339873,-1910.8382133987325,-2949.7882133987296,-4141658.1854773145,-1.432440309988623,-2262.238499999992
2025-01-08 00:00:00,96954.6,97268.65,96216.83,96525.2,3503.85267,39.15257085246576,99134.79550000001,0.1504026221987851,-594.6200037248125,98759.25561148462,-1490.6056114846288,-2542.425611484621,-3764934.0696983715,-2.536784777736378,-2609.5955000000104
2025-01-08 04:00:00,96525.2,96654.61,95250.76,95657.09,5008.27213,35.7771956129732,99006.625,0.08281710294588973,-680.8627658705284,98316.08909555826,-1661.4790955582575,-3065.3290955582634,-3848190.7909949333,-3.6867276756542333,-3349.5350000000035
2025-01-08 08:00:00,95657.09,96132.47,94543.86,95134.92,4080.06431,33.884896520714435,98853.973,0.07211794399739814,-737.9046827341592,97861.63636762137,-1729.1663676213648,-3317.7763676213654,-3602804.5609603277,-4.15582350955305,-3719.053
2025-01-08 12:00:00,95134.92,96079.32,94624.43,95493.77,7524.11163,36.375439263958995,98715.223,0.14850577750589186,-715.7473717387244,97523.36974367546,-1444.0497436754522,-2898.939743675466,-2702399.9867623462,-6.514257016415888,-3221.452999999994
2025-01-08 16:00:00,95493.77,95555.25,92500.9,94243.89,10263.38282,31.872014756135428,98545.336,0.06683008918372088,-746.1450991932235,97054.87263743611,-1499.622637436114,-4553.97263743612,-4148913.834233675,-7.438162228353909,-4301.445999999996
2025-01-08 20:00:00,94243.89,95310.94,93600.0,95060.61,3324.99538,37.33175208107795,98396.9175,0.17860182246894651,-674.3036078285558,96769.97797494524,-1459.0379749452404,-3169.9779749452427,-3168270.3969497783,-7.018093501676524,-3336.3074999999953
2025-01-09 00:00:00,95060.61,95382.32,93422.89,94027.9,5419.68508,33.658651731882046,98194.331,0.12323722210331085,-658.6360321750783,96378.25254995307,-995.9325499530678,-2955.3625499530754,-3515226.480095072,-7.551199472057685,-4166.431000000011
2025-01-09 04:00:00,94027.91,94618.63,93186.38,93221.59,2824.32014,31.08683905815694,97937.23,0.10286076136615524,-663.0490149909706,95927.30075710264,-1308.6707571026345,-2740.9207571026345,-3338376.636093404,-8.304958224974799,-4715.639999999999
2025-01-09 08:00:00,93221.59,93877.46,92750.0,93465.23,4574.38662,32.75873678973856,97658.61299999998,0.1629409379161886,-611.3001880275285,95575.57636323084,-1698.1163632308308,-2825.576363230837,-2702250.894351947,-7.304936207030273,-4193.382999999987
2025-01-09 12:00:00,93465.23,94588.23,91800.0,94244.02,9108.35063,37.94154299312773,97404.87899999999,0.2507915174555861,-491.5176861759062,95385.35402562644,-797.1240256264427,-3585.3540256264387,-1302858.9969962726,-3.785762574543957,-3160.858999999982
2025-01-09 16:00:00,94244.02,94685.25,91900.01,91909.59,6624.66398,30.382068337654516,97037.359,0.11792368013971884,-532.9303507337781,94888.81630767981,-203.56630767980823,-2988.8063076798135,-3325995.473829869,-4.709483413404265,-5127.769
2025-01-09 20:00:00,91909.59,92720.67,91203.67,92552.49,5993.4304,34.266357715225894,96557.586,0.19428674199666338,-481.98520133620116,94555.0554065827,-1834.3854065827036,-3351.3854065827036,-2300399.4912598804,-4.540392664154902,-4005.0959999999905
2025-01-10 00:00:00,92552.49,93727.83,92431.73,93696.13,2928.04066,40.61390340548977,96151.53150000001,0.3017598589894934,-342.76799358434914,94432.35177707089,-704.5217770708841,-2000.62177707089,-1493396.0753081264,-2.930913378060851,-2455.401500000007
2025-01-10 04:00:00,93696.13,95000.0,93500.0,94492.63,3602.28378,44.62456841651606,95764.383,0.3856102206940794,-176.8939920712969,94440.96295177506,559.0370482249418,-940.9629517750582,-870165.3458683941,-1.217327434903144,-1271.752999999997
2025-01-10 08:00:00,94492.62,95293.4,94388.5,95073.95,2846.56733,47.41583159875139,95432.6765,0.46299279573165314,-16.336525620143448,94531.38967295006,762.0103270499385,-142.88967295005568,-509460.79356211243,-0.06408792901702252,-358.7265000000043
2025-01-10 12:00:00,95073.95,95117.26,92206.02,93730.92,12008.10901,42.131979425128996,95035.982,0.3351713269980618,9.701664831518201,94417.03686252862,700.2231374713738,-2211.016862528617,-2740573.629296137,-1.84603665767935,-1305.0620000000054
2025-01-10 16:00:00,93730.93,95836.0,93177.4,95327.06,7960.59139,49.35521777667499,94760.79199999999,0.5961554035858997,137.6096650949678,94547.04016788169,1288.9598321183148,-1369.640167881691,-533889.0620774614,1.149326497452512,566.2680000000109
2025-01-10 20:00:00,95327.07,95442.15,94586.02,94726.11,2137.27207,46.9776305007346,94599.48449999999,0.5247772995070763,182.13574861104598,94572.62157247002,869.5284275299782,13.398427529988112,-641104.0032758946,-0.3518807632309534,126.6255000000092
2025-01-11 00:00:00,94726.1,94746.37,94106.49,94206.95,1275.83371,44.962507828087084,94487.233,0.4419268601262034,176.87005372253157,94520.38277640287,225.987223597127,-413.8927764028631,-644140.8355055675,0.19042220447335623,-280.2829999999958
2025-01-11 04:00:00,94206.96,94441.87,93831.73,94246.36,989.55966,45.154834107713704,94351.8205,0.47526377654258545,175.91538303334482,94481.23666548818,-39.36666548818175,-649.5066654881812,-546549.4952618289,1.0992839748817886,-105.46050000000105
2025-01-11 08:00:00,94246.36,94791.67,94031.22,94625.65,1009.69139,47.07181011253792,94256.843,0.5974827434911807,199.00222504531814,94501.86714184702,289.80285815297975,-470.64714184701734,-413761.58917969716,1.2415526073171792,368.8070000000007
2025-01-11 12:00:00,94625.66,94655.2,94307.25,94410.26,891.77961,46.08668226888896,94194.5015,0.5605397361252941,197.54291640542192,94488.78040729745,166.419592702543,-181.53040729745408,-382092.8493251547,0.17639315470625158,215.75849999999627
2025-01-11 16:00:00,94410.26,94708.12,93984.55,94249.26,1016.34928,45.32313373356224,94150.2185,0.5286325966852784,183.79585791493287,94454.56320625497,253.55679374502506,-470.0132062549674,-350884.1900044183,2.5456211914338844,99.04149999999208
2025-01-11 20:00:00,94249.27,95050.94,94200.89,94599.99,1864.69065,47.36880641413265,94105.5295,0.6515098313199816,195.30622456052106,94475.33846250427,575.6015374957351,-274.4484625042678,-207328.88405028437,2.2122581467014015,494.46050000000105
2025-01-12 00:00:00,94599.99,94699.0,94296.99,94622.4,984.48539,47.50395538300057,94124.45499999999,0.651215874926903,200.64630574744342,94496.34725357509,202.6527464249084,-199.35725357508636,-174558.71238740245,0.9885893899779954,497.945000000007
2025-01-12 04:00:00,94622.4,94650.0,94274.01,94323.85,555.17676,45.81605387752866,94087.617,0.574140444934041,180.89880477100132,94471.70478877866,178.29521122133883,-197.6947887786664,-173300.0422889155,-0.17861710484722335,236.23300000000745
2025-01-12 08:00:00,94323.85,94393.57,93711.19,94255.1,1542.32088,45.415864803878996,94098.977,0.5489561261869504,160.71508413131858,94440.76124752457,-47.19124752456264,-729.5712475245673,-163690.68774764184,-0.861276932324776,156.12300000000687
2025-01-12 12:00:00,94255.1,95450.1,94173.48,95071.9,2128.13742,50.90282443564071,94191.49250000001,0.77601230651319,197.46344345334717,94530.92392644964,919.1760735503631,-357.4439264496468,108016.93116716058,1.4306698365918056,880.4074999999866
2025-01-12 16:00:00,95071.91,95314.12,94578.54,94650.26,1321.59389,48.208794825715785,94250.744,0.6272016435686008,188.4849111095158,94547.97193695683,766.1480630431615,30.568063043159782,12980.677031909187,-0.7099767893817379,399.5159999999887
2025-01-12 20:00:00,94650.26,94800.0,93800.0,94545.06,2075.15188,47.53284737668575,94265.796,0.5886203495678982,171.08118474788967,94547.555945963,252.44405403699784,-747.5559459630022,-20060.273654934117,-0.19112998517515697,279.2639999999956
2025-01-13 00:00:00,94545.07,95940.0,93899.99,94269.23,3486.55763,45.722639720382425,94383.778,0.45008430821128836,138.0299054897847,94507.79509653972,1432.2049034602824,-607.8050965397124,-154579.83328750153,0.06610977215587474,-114.54800000000978
